status,type,N1,N2,N3,C1,C2,C3,C4,time,X,X0,X1,X2,X3,X4,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29
Approved,1,-0.945645215,-1.559310478,-1.587687719,0,50000,50000,,6/26/2019 10:20,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.945645215,-0.670516576,1.756467991,144000,384000,240000,,8/3/2019 13:28,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Approved,2,-0.945645215,0.061431343,-0.472969149,0,1,1,,10/28/2019 15:53,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.945645215,-1.245618512,-0.067616941,0,1,1,,10/31/2019 11:23,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.691898176,-0.461388599,-0.878321356,0,1,1,,6/18/2019 1:39,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-2.2651174,-1.385011615,30000,200000,170000,,9/12/2019 12:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,0.584251285,0.439073318,237000,632000,395000,,10/17/2019 10:07,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.199978628,1.452453836,0,1,1,,10/28/2019 16:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-0.330683613,0.135059162,75000,200000,125000,,7/22/2019 9:34,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.691898176,-0.592093585,-0.878321356,0,1,1,,9/10/2019 19:03,pending,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.691898176,-0.069273642,0.337735266,0,1,1,,10/30/2019 16:07,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-1.245618512,-1.486349667,25000,100000,75000,,8/20/2019 9:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.691898176,-0.069273642,0.641749421,0,1,1,,10/22/2019 16:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.592093585,0.540411369,0,1,1,,10/24/2019 8:50,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-1.114913527,0.03372111,500000,1000000,500000,,10/30/2019 12:45,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.748939567,-0.472969149,0,1,1,,10/1/2019 21:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Declined,1,-0.691898176,0.192136329,-0.878321356,150000,175000,25000,,10/28/2019 16:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.069273642,-1.182335511,0,1,1,,11/1/2019 4:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,0.165995332,0.540411369,0,250000,250000,,10/11/2019 13:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-0.592093585,0.439073318,0,523000,523000,,6/18/2019 10:47,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.461388599,-0.878321356,0,1,1,,6/18/2019 1:39,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-1.114913527,-0.675645252,50000,125000,75000,,9/19/2019 15:13,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-0.775080564,-0.270293045,0,804000,804000,,7/16/2019 19:39,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.72279857,1.351115784,0,1,1,,10/30/2019 8:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.592093585,0.439073318,0,1,1,,10/31/2019 10:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,-0.409106605,-1.08099746,0,1,1,,10/17/2019 10:22,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.691898176,-0.461388599,-0.270293045,150000,1000000,850000,,10/26/2019 12:33,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.691898176,0.63653328,-0.574307201,0,1,1,,10/31/2019 7:32,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,-0.069273642,-0.675645252,0,1,1,,10/31/2019 10:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.931926547,-0.371631097,248000,498000,250000,,7/1/2019 11:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,0.03372111,101000,202000,101000,,10/8/2019 14:45,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.114913527,-0.776983304,170000,261000,91000,,6/19/2019 15:49,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.592093585,-0.472969149,176000,440000,264000,,6/18/2019 9:41,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.924084248,0.236397214,75000,100000,25000,,7/18/2019 13:29,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,1.054789233,0.641749421,50000,75000,25000,,8/18/2019 20:13,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.984208541,-0.270293045,167000,417000,250000,,6/18/2019 11:37,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,-0.592093585,-1.182335511,0,1,1,,10/1/2019 14:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.853503556,1.553791888,25000,100000,75000,,7/9/2019 11:56,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.199978628,0.641749421,100000,430000,330000,,8/29/2019 9:21,pending,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.714956271,-1.08099746,270000,300000,30000,,10/2/2019 17:41,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,-1.193336518,-0.371631097,0,1,1,,10/28/2019 22:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.167195521,-1.182335511,58000,116000,58000,,10/1/2019 9:55,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,1.028648236,-0.776983304,0,42000,42000,,7/9/2019 9:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,-0.72279857,0.641749421,0,1,1,,10/10/2019 22:04,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.984208541,-0.878321356,0,176000,176000,,8/3/2019 16:29,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.592093585,-1.486349667,0,216000,216000,,6/18/2019 9:12,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.853503556,0.641749421,0,568000,568000,,7/12/2019 22:36,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.114913527,-1.08099746,0,1000000,1000000,,10/1/2019 10:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.853503556,0.03372111,150000,400000,250000,,8/5/2019 8:21,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.376323498,-0.675645252,25000,200000,175000,,7/21/2019 0:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,-1.283673563,20000,100000,80000,,9/17/2019 6:24,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,0.135059162,250000,1250000,1000000,,9/5/2019 7:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.592093585,-0.776983304,0,76000,76000,,7/20/2019 16:41,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.114913527,-0.878321356,130000,230000,100000,,7/30/2019 14:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,-0.696657573,-0.878321356,0,1,1,,10/4/2019 11:53,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,-0.644375579,-0.776983304,0,1,1,,10/24/2019 11:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.147696634,2.465834354,0,100000,100000,,9/6/2019 15:53,pending,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,1.237776213,-1.283673563,127000,337000,210000,,6/19/2019 11:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.27055932,-0.472969149,47000,116000,69000,,8/3/2019 18:02,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.958067544,1.249777732,75000,150000,75000,,8/14/2019 8:45,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,0.4535463,-0.472969149,0,1,1,,10/1/2019 13:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.061431343,-0.067616941,0,39000,39000,,8/13/2019 11:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,0.135059162,125000,400000,275000,,9/24/2019 20:50,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.72279857,-0.270293045,0,75000,75000,,7/31/2019 20:23,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.069273642,0.945763577,149000,223000,74000,,6/18/2019 11:28,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,-1.114913527,-1.486349667,0,1,1,,9/24/2019 12:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.853503556,-4.019800962,20000,100000,80000,,9/13/2019 15:08,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.775080564,-1.08099746,156000,233000,77000,,6/18/2019 10:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.584251285,0.337735266,20000,50000,30000,,7/22/2019 14:40,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.853503556,-0.168954993,100000,225000,125000,,9/10/2019 14:06,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.114913527,-0.472969149,0,100000,100000,,10/2/2019 14:00,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.90578555,-0.979659408,0,25000,25000,,9/6/2019 15:09,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.061431343,-0.067616941,368000,460000,92000,,6/18/2019 12:54,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,0.322841314,-0.472969149,0,1,1,,8/20/2019 12:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.069273642,-0.878321356,150000,250000,100000,,10/2/2019 10:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,-0.069273642,1.047101628,0,1,1,,10/14/2019 12:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.036490535,-1.385011615,150000,250000,100000,,10/14/2019 13:26,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.271759509,-0.168954993,150000,1000000,850000,,6/25/2019 16:33,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.4535463,-0.776983304,0,10000,10000,,7/10/2019 12:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.376323498,-1.08099746,0,215000,215000,,7/9/2019 14:08,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,1.499186184,1.351115784,0,1,1,,9/10/2019 13:10,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.244418323,0.236397214,300000,500000,200000,,9/30/2019 16:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.71615646,1.655129939,35000,71000,36000,,8/17/2019 10:55,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,0.439073318,25000,100000,75000,,10/24/2019 16:22,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.376323498,-0.472969149,231000,924000,693000,,8/2/2019 16:24,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,1.237776213,-0.675645252,180000,250000,70000,,7/21/2019 0:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.845661257,-0.067616941,39000,78000,39000,,7/12/2019 10:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.192136329,-0.979659408,126000,336000,210000,,10/1/2019 9:04,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.330683613,1.553791888,240000,390000,150000,,7/3/2019 16:45,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.691898176,-1.167195521,-0.067616941,0,1,1,,9/18/2019 21:39,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-0.72279857,0.135059162,217000,345000,128000,,6/25/2019 16:45,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,0.950225245,1.047101628,0,168000,168000,,9/13/2019 17:52,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.691898176,0.4535463,-0.472969149,0,1,1,,10/1/2019 13:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.691898176,-1.376323498,-1.182335511,0,117000,117000,,7/9/2019 11:15,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-0.147696634,0.439073318,360000,560000,200000,,7/25/2019 11:32,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,0.192136329,1.553791888,0,73000,73000,,10/2/2019 15:37,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-0.853503556,-0.878321356,0,68000,68000,,7/10/2019 8:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,0.348982311,-0.675645252,0,369000,369000,,10/1/2019 11:14,pending,H,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.487529596,1.249777732,0,1,1,,10/1/2019 9:29,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-0.199978628,-1.283673563,0,235000,235000,,6/20/2019 9:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.748939567,0.540411369,0,1,1,,10/31/2019 20:26,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,0.061431343,-0.979659408,174000,464000,290000,,6/19/2019 12:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.592093585,1.959144095,0,1,1,,9/20/2019 11:26,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,0.584251285,-0.067616941,0,1,1,,11/1/2019 10:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.438151137,-0.487529596,-0.675645252,0,1,1,,10/2/2019 14:10,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,0.714956271,-1.283673563,0,1,1,,10/12/2019 18:01,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,0.322841314,-0.168954993,138000,207000,69000,,7/11/2019 11:49,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,0.08757234,-1.182335511,0,1,1,,10/26/2019 16:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.438151137,-0.984208541,-0.675645252,0,1,1,,10/31/2019 14:05,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-0.330683613,1.351115784,150000,1000000,850000,,6/24/2019 13:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.984208541,-0.776983304,0,1,1,,10/28/2019 11:39,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.438151137,-1.114913527,0.844425525,0,1,1,,11/2/2019 10:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-1.114913527,0.844425525,0,1,1,,11/2/2019 10:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.461388599,0.236397214,0,1,1,,9/26/2019 14:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,0.322841314,0.641749421,0,1,1,,10/28/2019 14:06,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,0.113713337,1.14843968,0,1,1,,10/24/2019 17:53,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-0.72279857,0.945763577,0,250000,250000,,10/31/2019 19:06,pending,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,-1.376323498,-0.371631097,123000,184000,61000,,6/19/2019 10:04,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.438151137,-0.461388599,2.668510457,0,1,1,,11/1/2019 14:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.438151137,0.714956271,-1.283673563,123000,328000,205000,,8/24/2019 23:13,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Declined,1,-0.438151137,0.610392283,0.135059162,0,460000,460000,,6/18/2019 9:31,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.192136329,-1.08099746,25000,50000,25000,,7/29/2019 11:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.507028483,-0.472969149,92000,137000,45000,,9/11/2019 14:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.984208541,-1.283673563,141000,352000,211000,,8/2/2019 9:48,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.688815274,3.37787682,231000,386000,155000,,7/11/2019 13:38,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.192136329,-1.182335511,48000,72000,24000,,6/22/2019 9:10,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-1.637733469,-0.574307201,0,1,1,,10/31/2019 12:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,0.714956271,-1.385011615,0,1,1,,8/29/2019 16:00,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,-0.979659408,222000,592000,370000,,8/22/2019 19:00,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.114913527,0.540411369,181000,600000,419000,,9/30/2019 11:50,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.069273642,0.03372111,107000,160000,53000,,7/10/2019 17:48,pending,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.670516576,0.03372111,0,10000,10000,,10/7/2019 10:29,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
